"","latitude","longitude","category","hours","crashyn"
"2154",-37.746384,143.44783,"Rest Area","00:00:00","Rest Area"
"2155",-37.694714,143.30574,"Rest Area","00:00:00","Rest Area"
"2156",-37.689812,143.10881,"Rest Area","00:00:00","Rest Area"
"2157",-37.697254,142.882095,"Rest Area","00:00:00","Rest Area"
"2158",-37.699783,142.862778,"Rest Area","00:00:00","Rest Area"
"2159",-37.715939,142.793335,"Rest Area","00:00:00","Rest Area"
"2160",-37.635174,142.583893,"Rest Area","00:00:00","Rest Area"
"2161",-37.635811,142.482361,"Rest Area","00:00:00","Rest Area"
"2162",-37.63586,142.477005,"Rest Area","00:00:00","Rest Area"
"2163",-37.578854,141.539459,"Rest Area","00:00:00","Rest Area"
"2164",-37.55854,141.500412,"Rest Area","00:00:00","Rest Area"
"2165",-37.651138,141.245407,"Rest Area","00:00:00","Rest Area"
"2166",-37.517323,141.006195,"Rest Area","00:00:00","Rest Area"
"2167",-37.421516,141.250259,"Rest Area","00:00:00","Rest Area"
"2168",-36.971222,141.102203,"Rest Area","00:00:00","Rest Area"
"2169",-37.027149,141.271027,"Rest Area","00:00:00","Rest Area"
"2170",-37.091797,141.36853,"Rest Area","00:00:00","Rest Area"
"2171",-37.602825,141.725174,"Rest Area","00:00:00","Rest Area"
"2172",-37.710293,141.948059,"Rest Area","00:00:00","Rest Area"
"2173",-36.894062,141.57341,"Rest Area","00:00:00","Rest Area"
"2174",-36.779037,141.855698,"Rest Area","00:00:00","Rest Area"
"2175",-36.775059,141.865555,"Rest Area","00:00:00","Rest Area"
"2176",-36.236546,142.400284,"Rest Area","00:00:00","Rest Area"
"2177",-35.79385,142.420013,"Rest Area","00:00:00","Rest Area"
"2178",-35.722191,142.365067,"Rest Area","00:00:00","Rest Area"
"2179",-35.656208,142.502716,"Rest Area","00:00:00","Rest Area"
"2180",-35.824829,142.780426,"Rest Area","00:00:00","Rest Area"
"2181",-35.901505,142.797211,"Rest Area","00:00:00","Rest Area"
"2182",-35.965153,142.669037,"Rest Area","00:00:00","Rest Area"
"2183",-36.673878,142.156448,"Rest Area","00:00:00","Rest Area"
"2184",-36.509434,142.103302,"Rest Area","00:00:00","Rest Area"
"2185",-36.460884,142.059891,"Rest Area","00:00:00","Rest Area"
"2186",-36.418694,141.981323,"Rest Area","00:00:00","Rest Area"
"2187",-36.40313,141.960602,"Rest Area","00:00:00","Rest Area"
"2188",-36.367115,141.818756,"Rest Area","00:00:00","Rest Area"
"2189",-36.3507042,141.6357019,"Rest Area","00:00:00","Rest Area"
"2190",-36.364025,141.602402,"Rest Area","00:00:00","Rest Area"
"2191",-36.36364,141.602264,"Rest Area","00:00:00","Rest Area"
"2192",-36.366413,141.59465,"Rest Area","00:00:00","Rest Area"
"2193",-36.388386,141.510483,"Rest Area","00:00:00","Rest Area"
"2194",-36.344597,140.967392,"Rest Area","00:00:00","Rest Area"
"2195",-36.362728,141.793884,"Rest Area","00:00:00","Rest Area"
"2196",-36.50761,142.104782,"Rest Area","00:00:00","Rest Area"
"2197",-36.270859,142.337341,"Rest Area","00:00:00","Rest Area"
"2198",-36.262943,142.350647,"Rest Area","00:00:00","Rest Area"
"2199",-36.246113,142.443481,"Rest Area","00:00:00","Rest Area"
"2200",-37.253998,142.915344,"Rest Area","00:00:00","Rest Area"
"2201",-37.304008,142.985291,"Rest Area","00:00:00","Rest Area"
"2202",-37.424866,143.354156,"Rest Area","00:00:00","Rest Area"
"2203",-38.099773,144.119965,"Rest Area","00:00:00","Rest Area"
"2204",-38.023388,143.625595,"Rest Area","00:00:00","Rest Area"
"2205",-38.001045,143.079758,"Rest Area","00:00:00","Rest Area"
"2206",-38.062271,142.782974,"Rest Area","00:00:00","Rest Area"
"2207",-37.989906,142.64772,"Rest Area","00:00:00","Rest Area"
"2208",-37.89563,142.407501,"Rest Area","00:00:00","Rest Area"
"2209",-37.719292,142.144318,"Rest Area","00:00:00","Rest Area"
"2210",-37.654778,142.318436,"Rest Area","00:00:00","Rest Area"
"2211",-37.586037,142.319214,"Rest Area","00:00:00","Rest Area"
"2212",-37.506447,142.413971,"Rest Area","00:00:00","Rest Area"
"2213",-37.433498,142.475159,"Rest Area","00:00:00","Rest Area"
"2214",-37.37169416,142.5039281,"Rest Area","00:00:00","Rest Area"
"2215",-37.2239,142.539612,"Rest Area","00:00:00","Rest Area"
"2216",-37.196625,142.544266,"Rest Area","00:00:00","Rest Area"
"2217",-37.186974,142.544861,"Rest Area","00:00:00","Rest Area"
"2218",-37.295212,142.878052,"Rest Area","00:00:00","Rest Area"
"2219",-37.484745,142.793747,"Rest Area","00:00:00","Rest Area"
"2220",-37.490768,142.077972,"Rest Area","00:00:00","Rest Area"
"2221",-37.387909,142.154694,"Rest Area","00:00:00","Rest Area"
"2222",-37.170841,142.227081,"Rest Area","00:00:00","Rest Area"
"2223",-37.150906,142.208405,"Rest Area","00:00:00","Rest Area"
"2224",-37.150429,142.208481,"Rest Area","00:00:00","Rest Area"
"2225",-37.140446,142.202484,"Rest Area","00:00:00","Rest Area"
"2226",-37.109447,142.186279,"Rest Area","00:00:00","Rest Area"
"2227",-36.682457,142.234955,"Rest Area","00:00:00","Rest Area"
"2228",-36.383598,142.396378,"Rest Area","00:00:00","Rest Area"
"2229",-36.448246,142.569321,"Rest Area","00:00:00","Rest Area"
"2230",-37.093216,142.386017,"Rest Area","00:00:00","Rest Area"
"2231",-36.620781,142.374252,"Rest Area","00:00:00","Rest Area"
"2232",-36.656322,142.858185,"Rest Area","00:00:00","Rest Area"
"2233",-36.640202,142.978439,"Rest Area","00:00:00","Rest Area"
"2234",-36.627941,143.235733,"Rest Area","00:00:00","Rest Area"
"2235",-36.65551,143.270737,"Rest Area","00:00:00","Rest Area"
"2236",-36.755684,143.265762,"Rest Area","00:00:00","Rest Area"
"2237",-36.839611,143.319962,"Rest Area","00:00:00","Rest Area"
"2238",-37.016739,143.405685,"Rest Area","00:00:00","Rest Area"
"2239",-37.060673,143.460922,"Rest Area","00:00:00","Rest Area"
"2240",-37.193569,143.352417,"Rest Area","00:00:00","Rest Area"
"2241",-37.197502,143.085037,"Rest Area","00:00:00","Rest Area"
"2242",-37.269608,142.952621,"Rest Area","00:00:00","Rest Area"
"2243",-36.785763,142.296295,"Rest Area","00:00:00","Rest Area"
"2244",-36.760468,142.250259,"Rest Area","00:00:00","Rest Area"
"2245",-36.755402,142.239563,"Rest Area","00:00:00","Rest Area"
"2246",-36.840961,142.40451,"Rest Area","00:00:00","Rest Area"
"2247",-36.852104,142.419205,"Rest Area","00:00:00","Rest Area"
"2248",-36.87711,142.453201,"Rest Area","00:00:00","Rest Area"
"2249",-36.919498,142.517456,"Rest Area","00:00:00","Rest Area"
"2250",-36.954235,142.579529,"Rest Area","00:00:00","Rest Area"
"2251",-37.005482,142.708298,"Rest Area","00:00:00","Rest Area"
"2252",-37.01915,142.718872,"Rest Area","00:00:00","Rest Area"
"2253",-37.107502,142.80452,"Rest Area","00:00:00","Rest Area"
"2254",-37.144794,142.842163,"Rest Area","00:00:00","Rest Area"
"2255",-37.226368,142.895752,"Rest Area","00:00:00","Rest Area"
"2256",-37.336777,143.100952,"Rest Area","00:00:00","Rest Area"
"2257",-37.418957,143.337982,"Rest Area","00:00:00","Rest Area"
"2258",-37.433643,143.450134,"Rest Area","00:00:00","Rest Area"
"2259",-37.830902,144.918365,"Rest Area","00:00:00","Rest Area"
"2260",-37.829006,144.919144,"Rest Area","00:00:00","Rest Area"
"2261",-37.803738,144.804565,"Rest Area","00:00:00","Rest Area"
"2262",-37.80574,144.809326,"Rest Area","00:00:00","Rest Area"
"2263",-37.747128,144.702682,"Rest Area","00:00:00","Rest Area"
"2264",-37.738853,144.679993,"Rest Area","00:00:00","Rest Area"
"2265",-37.60223,144.274979,"Rest Area","00:00:00","Rest Area"
"2266",-37.591652,144.241928,"Rest Area","00:00:00","Rest Area"
"2267",-37.590496,144.244095,"Rest Area","00:00:00","Rest Area"
"2268",-37.553547,144.00528,"Rest Area","00:00:00","Rest Area"
"2269",-37.553436,143.976151,"Rest Area","00:00:00","Rest Area"
"2270",-37.564426,143.934555,"Rest Area","00:00:00","Rest Area"
"2271",-37.564114,143.932922,"Rest Area","00:00:00","Rest Area"
"2272",-37.443295,143.889786,"Rest Area","00:00:00","Rest Area"
"2273",-37.550865,143.93071,"Rest Area","00:00:00","Rest Area"
"2274",-37.406834,143.988876,"Rest Area","00:00:00","Rest Area"
"2275",-37.375889,144.02417,"Rest Area","00:00:00","Rest Area"
"2276",-37.34687,144.126205,"Rest Area","00:00:00","Rest Area"
"2277",-37.110233,144.18425,"Rest Area","00:00:00","Rest Area"
"2278",-37.101349,144.029449,"Rest Area","00:00:00","Rest Area"
"2279",-37.078892,143.725769,"Rest Area","00:00:00","Rest Area"
"2280",-37.4482,143.752655,"Rest Area","00:00:00","Rest Area"
"2281",-37.353058,143.631363,"Rest Area","00:00:00","Rest Area"
"2282",-37.288864,143.547287,"Rest Area","00:00:00","Rest Area"
"2283",-37.208969,143.514893,"Rest Area","00:00:00","Rest Area"
"2284",-37.189716,143.523743,"Rest Area","00:00:00","Rest Area"
"2285",-37.094379,143.497406,"Rest Area","00:00:00","Rest Area"
"2286",-37.051693,143.714752,"Rest Area","00:00:00","Rest Area"
"2287",-37.485062,143.673126,"Rest Area","00:00:00","Rest Area"
"2288",-37.463734,143.573395,"Rest Area","00:00:00","Rest Area"
"2289",-37.435574,143.422638,"Rest Area","00:00:00","Rest Area"
"2290",-37.681755,143.522827,"Rest Area","00:00:00","Rest Area"
"2291",-37.682106,143.52298,"Rest Area","00:00:00","Rest Area"
"2292",-37.677998,143.638916,"Rest Area","00:00:00","Rest Area"
"2293",-37.632854,143.696045,"Rest Area","00:00:00","Rest Area"
"2294",-37.709419,143.982513,"Rest Area","00:00:00","Rest Area"
"2295",-37.822624,144.206421,"Rest Area","00:00:00","Rest Area"
"2296",-37.686562,144.531189,"Rest Area","00:00:00","Rest Area"
"2297",-37.70676,144.628784,"Rest Area","00:00:00","Rest Area"
"2298",-37.755524,144.741119,"Rest Area","00:00:00","Rest Area"
"2299",-37.91292,145.21693,"Rest Area","00:00:00","Rest Area"
"2300",-37.91277622,145.2145705,"Rest Area","00:00:00","Rest Area"
"2301",-37.738995,145.373337,"Rest Area","00:00:00","Rest Area"
"2302",-37.736351,145.375473,"Rest Area","00:00:00","Rest Area"
"2303",-37.709305,145.397446,"Rest Area","00:00:00","Rest Area"
"2304",-37.677845,145.491074,"Rest Area","00:00:00","Rest Area"
"2305",-37.614391,145.604202,"Rest Area","00:00:00","Rest Area"
"2306",-37.591591,145.642349,"Rest Area","00:00:00","Rest Area"
"2307",-37.529408,145.842117,"Rest Area","00:00:00","Rest Area"
"2308",-37.52879,145.870026,"Rest Area","00:00:00","Rest Area"
"2309",-37.157837,145.661606,"Rest Area","00:00:00","Rest Area"
"2310",-37.164051,145.523575,"Rest Area","00:00:00","Rest Area"
"2311",-37.21294,145.438263,"Rest Area","00:00:00","Rest Area"
"2312",-37.145863,145.267548,"Rest Area","00:00:00","Rest Area"
"2313",-37.142906,145.242737,"Rest Area","00:00:00","Rest Area"
"2314",-37.090778,145.202118,"Rest Area","00:00:00","Rest Area"
"2315",-37.188251,145.488129,"Rest Area","00:00:00","Rest Area"
"2316",-37.080345,145.636963,"Rest Area","00:00:00","Rest Area"
"2317",-37.047146,145.670959,"Rest Area","00:00:00","Rest Area"
"2318",-37.003143,145.697296,"Rest Area","00:00:00","Rest Area"
"2319",-36.986942,145.734116,"Rest Area","00:00:00","Rest Area"
"2320",-37.026493,145.854294,"Rest Area","00:00:00","Rest Area"
"2321",-37.239674,145.76889,"Rest Area","00:00:00","Rest Area"
"2322",-37.262493,145.845612,"Rest Area","00:00:00","Rest Area"
"2323",-37.278847,145.799484,"Rest Area","00:00:00","Rest Area"
"2324",-37.604599,145.416519,"Rest Area","00:00:00","Rest Area"
"2325",-37.526325,145.419601,"Rest Area","00:00:00","Rest Area"
"2326",-36.962688,145.180893,"Rest Area","00:00:00","Rest Area"
"2327",-36.907597,145.239838,"Rest Area","00:00:00","Rest Area"
"2328",-36.770611,145.526428,"Rest Area","00:00:00","Rest Area"
"2329",-36.713776,145.634628,"Rest Area","00:00:00","Rest Area"
"2330",-36.619255,145.773529,"Rest Area","00:00:00","Rest Area"
"2331",-36.586647,145.960938,"Rest Area","00:00:00","Rest Area"
"2332",-36.603664,145.960754,"Rest Area","00:00:00","Rest Area"
"2333",-36.724438,145.991882,"Rest Area","00:00:00","Rest Area"
"2334",-36.746151,146.000656,"Rest Area","00:00:00","Rest Area"
"2335",-36.840179,146.007523,"Rest Area","00:00:00","Rest Area"
"2336",-36.855305,146.00708,"Rest Area","00:00:00","Rest Area"
"2337",-36.946476,145.999359,"Rest Area","00:00:00","Rest Area"
"2338",-37.017223,145.962463,"Rest Area","00:00:00","Rest Area"
"2339",-37.103462,146.349442,"Rest Area","00:00:00","Rest Area"
"2340",-37.105789,146.376526,"Rest Area","00:00:00","Rest Area"
"2341",-37.108295,146.385391,"Rest Area","00:00:00","Rest Area"
"2342",-37.109825,146.401871,"Rest Area","00:00:00","Rest Area"
"2343",-37.222172,146.166595,"Rest Area","00:00:00","Rest Area"
"2344",-37.296227,146.135818,"Rest Area","00:00:00","Rest Area"
"2345",-37.325006,146.131225,"Rest Area","00:00:00","Rest Area"
"2346",-37.336067,146.132217,"Rest Area","00:00:00","Rest Area"
"2347",-37.332425,146.131317,"Rest Area","00:00:00","Rest Area"
"2348",-37.346072,146.142822,"Rest Area","00:00:00","Rest Area"
"2349",-37.383464,146.211992,"Rest Area","00:00:00","Rest Area"
"2350",-37.383133,146.225267,"Rest Area","00:00:00","Rest Area"
"2351",-37.384736,146.228928,"Rest Area","00:00:00","Rest Area"
"2352",-37.390097,146.2489,"Rest Area","00:00:00","Rest Area"
"2353",-37.408592,146.245042,"Rest Area","00:00:00","Rest Area"
"2354",-37.416869,146.239486,"Rest Area","00:00:00","Rest Area"
"2355",-37.478042,146.192519,"Rest Area","00:00:00","Rest Area"
"2356",-37.559536,146.240264,"Rest Area","00:00:00","Rest Area"
"2357",-37.60168,146.216386,"Rest Area","00:00:00","Rest Area"
"2358",-37.559566,145.878006,"Rest Area","00:00:00","Rest Area"
"2359",-37.564541,145.655273,"Rest Area","00:00:00","Rest Area"
"2360",-37.324383,145.71347,"Rest Area","00:00:00","Rest Area"
"2361",-36.624851,145.667007,"Rest Area","00:00:00","Rest Area"
"2362",-36.575439,145.930069,"Rest Area","00:00:00","Rest Area"
"2363",-36.498077,146.107086,"Rest Area","00:00:00","Rest Area"
"2364",-36.448067,146.241821,"Rest Area","00:00:00","Rest Area"
"2365",-36.438545,146.248657,"Rest Area","00:00:00","Rest Area"
"2366",-36.334286,146.375717,"Rest Area","00:00:00","Rest Area"
"2367",-36.220146,146.445007,"Rest Area","00:00:00","Rest Area"
"2368",-36.146519,146.638367,"Rest Area","00:00:00","Rest Area"
"2369",-36.066906,147.148224,"Rest Area","00:00:00","Rest Area"
"2370",-35.980034,147.390305,"Rest Area","00:00:00","Rest Area"
"2371",-35.958099,147.443115,"Rest Area","00:00:00","Rest Area"
"2372",-36.011337,147.908478,"Rest Area","00:00:00","Rest Area"
"2373",-36.085617,147.978027,"Rest Area","00:00:00","Rest Area"
"2374",-36.163857,147.981812,"Rest Area","00:00:00","Rest Area"
"2375",-36.174911,147.93309,"Rest Area","00:00:00","Rest Area"
"2376",-36.203285,147.884003,"Rest Area","00:00:00","Rest Area"
"2377",-36.215942,147.831451,"Rest Area","00:00:00","Rest Area"
"2378",-36.215134,147.674454,"Rest Area","00:00:00","Rest Area"
"2379",-36.176586,147.397324,"Rest Area","00:00:00","Rest Area"
"2380",-36.195187,147.316696,"Rest Area","00:00:00","Rest Area"
"2381",-36.20219,147.257477,"Rest Area","00:00:00","Rest Area"
"2382",-36.214283,147.244095,"Rest Area","00:00:00","Rest Area"
"2383",-36.2197,147.068359,"Rest Area","00:00:00","Rest Area"
"2384",-36.171051,147.035461,"Rest Area","00:00:00","Rest Area"
"2385",-36.152149,147.026016,"Rest Area","00:00:00","Rest Area"
"2386",-36.39706,147.826553,"Rest Area","00:00:00","Rest Area"
"2387",-36.443733,147.828827,"Rest Area","00:00:00","Rest Area"
"2388",-36.443775,147.829361,"Rest Area","00:00:00","Rest Area"
"2389",-36.178699,147.549744,"Rest Area","00:00:00","Rest Area"
"2390",-36.280006,147.237549,"Rest Area","00:00:00","Rest Area"
"2391",-36.399799,147.247086,"Rest Area","00:00:00","Rest Area"
"2392",-36.408112,147.232437,"Rest Area","00:00:00","Rest Area"
"2393",-36.440369,147.203094,"Rest Area","00:00:00","Rest Area"
"2394",-36.514015,147.4505,"Rest Area","00:00:00","Rest Area"
"2395",-36.526325,147.488251,"Rest Area","00:00:00","Rest Area"
"2396",-36.329189,147.165344,"Rest Area","00:00:00","Rest Area"
"2397",-36.562405,147.409668,"Rest Area","00:00:00","Rest Area"
"2398",-36.615173,147.42627,"Rest Area","00:00:00","Rest Area"
"2399",-36.659618,147.433762,"Rest Area","00:00:00","Rest Area"
"2400",-36.661156,147.433258,"Rest Area","00:00:00","Rest Area"
"2401",-36.44463,147.016769,"Rest Area","00:00:00","Rest Area"
"2402",-36.544697,147.04631,"Rest Area","00:00:00","Rest Area"
"2403",-36.557751,146.969269,"Rest Area","00:00:00","Rest Area"
"2404",-36.137917,146.647675,"Rest Area","00:00:00","Rest Area"
"2405",-36.221909,146.446045,"Rest Area","00:00:00","Rest Area"
"2406",-36.334221,146.37709,"Rest Area","00:00:00","Rest Area"
"2407",-36.42403,146.263306,"Rest Area","00:00:00","Rest Area"
"2408",-36.440285,146.24939,"Rest Area","00:00:00","Rest Area"
"2409",-36.501286,146.10376,"Rest Area","00:00:00","Rest Area"
"2410",-36.475426,145.944046,"Rest Area","00:00:00","Rest Area"
"2411",-36.429302,145.695816,"Rest Area","00:00:00","Rest Area"
"2412",-36.762878,146.138321,"Rest Area","00:00:00","Rest Area"
"2413",-36.794724,146.134979,"Rest Area","00:00:00","Rest Area"
"2414",-36.826168,146.139389,"Rest Area","00:00:00","Rest Area"
"2415",-36.87217305,146.202267,"Rest Area","00:00:00","Rest Area"
"2416",-36.888119,146.23526,"Rest Area","00:00:00","Rest Area"
"2417",-36.661636,146.420181,"Rest Area","00:00:00","Rest Area"
"2418",-36.649292,146.423386,"Rest Area","00:00:00","Rest Area"
"2419",-36.647079,146.422318,"Rest Area","00:00:00","Rest Area"
"2420",-36.445053,146.363861,"Rest Area","00:00:00","Rest Area"
"2421",-36.492218,146.551132,"Rest Area","00:00:00","Rest Area"
"2422",-36.471546,146.594574,"Rest Area","00:00:00","Rest Area"
"2423",-36.520481,146.768829,"Rest Area","00:00:00","Rest Area"
"2424",-36.275864,146.804291,"Rest Area","00:00:00","Rest Area"
"2425",-36.65934,146.86908,"Rest Area","00:00:00","Rest Area"
"2426",-36.670536,146.880646,"Rest Area","00:00:00","Rest Area"
"2427",-36.709824,146.926254,"Rest Area","00:00:00","Rest Area"
"2428",-36.746143,147.016373,"Rest Area","00:00:00","Rest Area"
"2429",-36.84269,147.078583,"Rest Area","00:00:00","Rest Area"
"2430",-36.940872,147.06163,"Rest Area","00:00:00","Rest Area"
"2431",-36.712364,147.120239,"Rest Area","00:00:00","Rest Area"
"2432",-36.717865,147.131989,"Rest Area","00:00:00","Rest Area"
"2433",-36.700768,146.851852,"Rest Area","00:00:00","Rest Area"
"2434",-36.717896,146.842422,"Rest Area","00:00:00","Rest Area"
"2435",-36.720966,146.818222,"Rest Area","00:00:00","Rest Area"
"2436",-36.721664,146.820908,"Rest Area","00:00:00","Rest Area"
"2437",-36.733185,146.807083,"Rest Area","00:00:00","Rest Area"
"2438",-36.735985,146.80632,"Rest Area","00:00:00","Rest Area"
"2439",-36.74556,146.796997,"Rest Area","00:00:00","Rest Area"
"2440",-36.755161,146.790634,"Rest Area","00:00:00","Rest Area"
"2441",-36.694126,146.828659,"Rest Area","00:00:00","Rest Area"
"2442",-36.57745,145.921356,"Rest Area","00:00:00","Rest Area"
"2443",-36.695919,145.659332,"Rest Area","00:00:00","Rest Area"
"2444",-36.743992,145.590927,"Rest Area","00:00:00","Rest Area"
"2445",-36.781227,145.501343,"Rest Area","00:00:00","Rest Area"
"2446",-36.851284,145.335846,"Rest Area","00:00:00","Rest Area"
"2447",-36.871975,145.285904,"Rest Area","00:00:00","Rest Area"
"2448",-36.942188,145.212814,"Rest Area","00:00:00","Rest Area"
"2449",-37.775379,145.509964,"Rest Area","00:00:00","Rest Area"
"2450",-37.783024,145.628403,"Rest Area","00:00:00","Rest Area"
"2451",-37.710461,145.710281,"Rest Area","00:00:00","Rest Area"
"2452",-37.712803,145.686874,"Rest Area","00:00:00","Rest Area"
"2453",-37.675331,145.858887,"Rest Area","00:00:00","Rest Area"
"2454",-37.712692,145.808014,"Rest Area","00:00:00","Rest Area"
"2455",-37.721961,145.786653,"Rest Area","00:00:00","Rest Area"
"2456",-37.84654,147.57086,"Rest Area","00:00:00","Rest Area"
"2457",-37.84417,147.57819,"Rest Area","00:00:00","Rest Area"
"2458",-37.81733,147.74001,"Rest Area","00:00:00","Rest Area"
"2459",-37.82279,147.86336,"Rest Area","00:00:00","Rest Area"
"2460",-37.81548,148.03053,"Rest Area","00:00:00","Rest Area"
"2461",-37.73197,148.09174,"Rest Area","00:00:00","Rest Area"
"2462",-37.82772,147.82953,"Rest Area","00:00:00","Rest Area"
"2463",-37.73519,148.09081,"Rest Area","00:00:00","Rest Area"
"2464",-37.75195,148.18933,"Rest Area","00:00:00","Rest Area"
"2465",-37.74551,148.39333,"Rest Area","00:00:00","Rest Area"
"2466",-37.74019,148.42171,"Rest Area","00:00:00","Rest Area"
"2467",-37.87278,146.70917,"Rest Area","00:00:00","Rest Area"
"2468",-37.71185,148.6713,"Rest Area","00:00:00","Rest Area"
"2469",-37.65218,148.81773,"Rest Area","00:00:00","Rest Area"
"2470",-37.62712,148.88885,"Rest Area","00:00:00","Rest Area"
"2471",-37.58933,148.95744,"Rest Area","00:00:00","Rest Area"
"2472",-37.56707,149.10832,"Rest Area","00:00:00","Rest Area"
"2473",-37.25028,149.25154,"Rest Area","00:00:00","Rest Area"
"2474",-37.28241,149.22237,"Rest Area","00:00:00","Rest Area"
"2475",-37.34196,149.20668,"Rest Area","00:00:00","Rest Area"
"2476",-37.56713,149.18408,"Rest Area","00:00:00","Rest Area"
"2477",-37.56888,149.27272,"Rest Area","00:00:00","Rest Area"
"2478",-37.57514,149.30612,"Rest Area","00:00:00","Rest Area"
"2479",-37.54556,149.36568,"Rest Area","00:00:00","Rest Area"
"2480",-37.47243,149.59128,"Rest Area","00:00:00","Rest Area"
"2481",-37.3897,149.6771,"Rest Area","00:00:00","Rest Area"
"2482",-37.62992,148.88675,"Rest Area","00:00:00","Rest Area"
"2483",-37.44954,148.57938,"Rest Area","00:00:00","Rest Area"
"2484",-37.34292,148.70053,"Rest Area","00:00:00","Rest Area"
"2485",-37.17211,148.72244,"Rest Area","00:00:00","Rest Area"
"2486",-37.15269,148.7242,"Rest Area","00:00:00","Rest Area"
"2487",-37.11413,148.64998,"Rest Area","00:00:00","Rest Area"
"2488",-37.09066,148.61404,"Rest Area","00:00:00","Rest Area"
"2489",-37.07011,148.59111,"Rest Area","00:00:00","Rest Area"
"2490",-37.05923,148.5731,"Rest Area","00:00:00","Rest Area"
"2491",-37.08238,148.41406,"Rest Area","00:00:00","Rest Area"
"2492",-37.09116,148.41315,"Rest Area","00:00:00","Rest Area"
"2493",-37.07928,148.32412,"Rest Area","00:00:00","Rest Area"
"2494",-37.55061,147.86882,"Rest Area","00:00:00","Rest Area"
"2495",-37.504,147.84006,"Rest Area","00:00:00","Rest Area"
"2496",-37.44942,147.82649,"Rest Area","00:00:00","Rest Area"
"2497",-37.40488,147.835,"Rest Area","00:00:00","Rest Area"
"2498",-37.30242,147.75133,"Rest Area","00:00:00","Rest Area"
"2499",-37.05281,147.60199,"Rest Area","00:00:00","Rest Area"
"2500",-37.12673,147.53444,"Rest Area","00:00:00","Rest Area"
"2501",-36.89355,147.46375,"Rest Area","00:00:00","Rest Area"
"2502",-36.93045,147.46953,"Rest Area","00:00:00","Rest Area"
"2503",-36.94252,147.47348,"Rest Area","00:00:00","Rest Area"
"2504",-36.97861,147.49394,"Rest Area","00:00:00","Rest Area"
"2505",-36.99132,147.48947,"Rest Area","00:00:00","Rest Area"
"2506",-36.98785,147.49498,"Rest Area","00:00:00","Rest Area"
"2507",-38.21095,146.48668,"Rest Area","00:00:00","Rest Area"
"2508",-38.17203,146.49135,"Rest Area","00:00:00","Rest Area"
"2509",-38.15071,146.49287,"Rest Area","00:00:00","Rest Area"
"2510",-37.90569,147.33546,"Rest Area","00:00:00","Rest Area"
"2511",-37.92119,147.27397,"Rest Area","00:00:00","Rest Area"
"2512",-37.94917,147.11491,"Rest Area","00:00:00","Rest Area"
"2513",-38.28133,147.03749,"Rest Area","00:00:00","Rest Area"
"2514",-38.55074,146.68309,"Rest Area","00:00:00","Rest Area"
"2515",-38.47647,146.59885,"Rest Area","00:00:00","Rest Area"
"2516",-38.47538,146.58012,"Rest Area","00:00:00","Rest Area"
"2517",-38.4734,146.57002,"Rest Area","00:00:00","Rest Area"
"2518",-38.47111,146.56642,"Rest Area","00:00:00","Rest Area"
"2519",-38.44756,146.53804,"Rest Area","00:00:00","Rest Area"
"2520",-38.42911,146.56682,"Rest Area","00:00:00","Rest Area"
"2521",-38.45877,146.72987,"Rest Area","00:00:00","Rest Area"
"2522",-38.62217,146.6626,"Rest Area","00:00:00","Rest Area"
"2523",-38.62381,146.65816,"Rest Area","00:00:00","Rest Area"
"2524",-38.64405,146.48183,"Rest Area","00:00:00","Rest Area"
"2525",-38.67158,146.38666,"Rest Area","00:00:00","Rest Area"
"2526",-38.6529,146.29964,"Rest Area","00:00:00","Rest Area"
"2527",-38.68585,146.1472,"Rest Area","00:00:00","Rest Area"
"2528",-38.14198,146.79166,"Rest Area","00:00:00","Rest Area"
"2529",-38.55479,145.48337,"Rest Area","00:00:00","Rest Area"
"2530",-38.52615,145.44757,"Rest Area","00:00:00","Rest Area"
"2531",-38.56092,145.50074,"Rest Area","00:00:00","Rest Area"
"2532",-38.38374,145.55123,"Rest Area","00:00:00","Rest Area"
"2533",-38.29334,145.55339,"Rest Area","00:00:00","Rest Area"
"2534",-38.33691,145.62516,"Rest Area","00:00:00","Rest Area"
"2535",-38.38805,145.74707,"Rest Area","00:00:00","Rest Area"
"2536",-38.37208,146.18174,"Rest Area","00:00:00","Rest Area"
"2537",-38.3544,145.88224,"Rest Area","00:00:00","Rest Area"
"2538",-38.2349,145.78852,"Rest Area","00:00:00","Rest Area"
"2539",-38.09068,145.80721,"Rest Area","00:00:00","Rest Area"
"2540",-38.08806,145.77961,"Rest Area","00:00:00","Rest Area"
"2541",-38.21565,145.50279,"Rest Area","00:00:00","Rest Area"
"2542",-38.24534,145.5378,"Rest Area","00:00:00","Rest Area"
"2543",-38.21309,145.45896,"Rest Area","00:00:00","Rest Area"
"2544",-38.20641,146.10049,"Rest Area","00:00:00","Rest Area"
"2545",-38.20727,146.10345,"Rest Area","00:00:00","Rest Area"
"2546",-38.06093,146.17769,"Rest Area","00:00:00","Rest Area"
"2547",-37.87864,146.09459,"Rest Area","00:00:00","Rest Area"
"2548",-38.1162,145.92654,"Rest Area","00:00:00","Rest Area"
"2549",-38.21627,146.32668,"Rest Area","00:00:00","Rest Area"
"2550",-38.16884,146.69249,"Rest Area","00:00:00","Rest Area"
"2551",-38.0728147,145.3899366,"Rest Area","00:00:00","Rest Area"
"2552",-38.12348,145.28871,"Rest Area","00:00:00","Rest Area"
